PassengerId,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
141,0.803267115399189,-0.024733650110887104,-0.4741614091604879,1.998853490268398,-0.32547755476913603,0,0,0
174,0.803267115399189,-0.6300440954043848,-0.4741614091604879,-0.4793270558753074,-0.4690609353432304,1,0,1
7,-1.637881240179809,1.904704331211981,-0.4741614091604879,-0.4793270558753074,0.392688434121073,1,0,1
719,0.803267115399189,-0.024354781743587853,-0.4741614091604879,-0.4793270558753074,-0.32049191175991093,1,1,0
686,-0.41730706239031,-0.32280186187512827,0.3486869415553448,1.998853490268398,0.1910013265020171,1,0,0
74,0.803267115399189,-0.24599130349281417,0.3486869415553448,-0.4793270558753074,-0.3410032628969981,1,0,0
883,0.803267115399189,-0.5532335370220707,-0.4741614091604879,-0.4793270558753074,-0.4182297355516939,0,0,1
329,0.803267115399189,0.1380614884187564,0.3486869415553448,0.7597632171965453,-0.221936222848204,0,0,1
454,-1.637881240179809,1.5206515393004105,0.3486869415553448,-0.4793270558753074,1.1231125932739323,1,0,0
146,-0.41730706239031,-0.783665212169013,0.3486869415553448,0.7597632171965453,0.09628587717019314,1,0,1
235,-0.41730706239031,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,1,0,1
221,0.803267115399189,-1.0140968873159553,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
371,-1.637881240179809,-0.32280186187512827,0.3486869415553448,-0.4793270558753074,0.4628875429275967,1,0,0
812,0.803267115399189,0.7525459554772693,-0.4741614091604879,-0.4793270558753074,-0.1508388353248333,1,0,1
133,0.803267115399189,1.367030422535782,0.3486869415553448,-0.4793270558753074,-0.3401049841801511,0,0,1
695,-1.637881240179809,2.3655676815058655,-0.4741614091604879,-0.4793270558753074,-0.1037674615162568,1,0,1
865,-0.41730706239031,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
186,-1.637881240179809,0.027065197295858184,-0.4741614091604879,-0.4793270558753074,0.3561590867383757,1,0,1
42,-0.41730706239031,-0.16918074511050007,0.3486869415553448,-0.4793270558753074,-0.21262001344858988,0,0,1
548,-0.41730706239031,-0.026795367705242757,-0.4741614091604879,-0.4793270558753074,-0.35260831784805424,1,0,0
109,0.803267115399189,0.6757353970949552,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
604,0.803267115399189,1.13659874738884,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
57,-0.41730706239031,-0.6300440954043848,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,0,0,1
395,0.803267115399189,-0.3996124202574424,-0.4741614091604879,1.998853490268398,-0.29695622485562273,0,0,1
707,-0.41730706239031,1.213409305771154,-0.4741614091604879,-0.4793270558753074,-0.35971805660039136,0,0,1
550,-0.41730706239031,-1.6285813543744683,0.3486869415553448,0.7597632171965453,0.09628587717019314,1,0,1
25,0.803267115399189,-1.6285813543744683,1.99438364298701,0.7597632171965453,-0.21114903301707189,0,0,1
352,-1.637881240179809,0.004708684670012188,-0.4741614091604879,-0.4793270558753074,0.061963000434772805,1,0,1
430,0.803267115399189,0.2148720468010705,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
435,-1.637881240179809,1.5974620976827245,0.3486869415553448,-0.4793270558753074,0.4718762140177928,1,0,1
52,0.803267115399189,-0.6300440954043848,-0.4741614091604879,-0.4793270558753074,-0.4715125693957604,1,0,1
527,-0.41730706239031,1.5974620976827245,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,0,0,1
817,0.803267115399189,-0.4764229786397565,-0.4741614091604879,-0.4793270558753074,-0.4690609353432304,0,0,1
570,0.803267115399189,0.2148720468010705,-0.4741614091604879,-0.4793270558753074,-0.47044954087058344,1,0,1
265,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,0,1,0
437,0.803267115399189,-0.6300440954043848,1.1715352922711775,1.998853490268398,0.04970483017212268,0,0,1
614,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,1,1,0
694,0.803267115399189,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.4827900860373986,1,0,0
353,0.803267115399189,-1.0909074456982695,0.3486869415553448,0.7597632171965453,-0.4827077111332336,1,0,0
19,0.803267115399189,0.1380614884187564,0.3486869415553448,-0.4793270558753074,-0.27145923070931044,0,0,1
667,-0.41730706239031,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
583,-0.41730706239031,1.904704331211981,-0.4741614091604879,-0.4793270558753074,-0.11455465134738893,1,0,1
84,-1.637881240179809,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,0.2992811767196792,1,0,1
62,-1.637881240179809,0.6757353970949552,-0.4741614091604879,-0.4793270558753074,0.9445512593455815,0,0,0
273,-0.41730706239031,0.9061670722418975,-0.4741614091604879,0.7597632171965453,-0.24203962207895016,0,0,1
286,0.803267115399189,0.2916826051833846,-0.4741614091604879,-0.4793270558753074,-0.4545962944333033,1,0,0
696,-0.41730706239031,1.7510832144473527,-0.4741614091604879,-0.4793270558753074,-0.35971805660039136,1,0,1
747,0.803267115399189,-1.0140968873159553,0.3486869415553448,0.7597632171965453,-0.22732981776377004,1,0,1
13,0.803267115399189,-0.7068546537866989,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
183,0.803267115399189,-1.551770795992154,2.8172319937028427,1.998853490268398,-0.008889223683344903,1,0,1
445,0.803267115399189,-0.035365364211817095,-0.4741614091604879,-0.4793270558753074,-0.4653834842644354,1,0,1
553,0.803267115399189,-0.03578760421361043,-0.4741614091604879,-0.4793270558753074,-0.4709398676810894,1,1,0
224,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
514,-1.637881240179809,1.904704331211981,0.3486869415553448,-0.4793270558753074,0.5405219674886335,0,0,0
629,0.803267115399189,-0.24599130349281417,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
588,-1.637881240179809,2.3655676815058655,0.3486869415553448,0.7597632171965453,0.9288608014093894,1,0,0
693,0.803267115399189,0.03674675961018973,-0.4741614091604879,-0.4793270558753074,0.483561682565772,1,0,1
524,-1.637881240179809,1.13659874738884,-0.4741614091604879,0.7597632171965453,0.5126557141939562,0,0,0
665,0.803267115399189,-0.7068546537866989,0.3486869415553448,-0.4793270558753074,-0.4690609353432304,1,0,1
177,0.803267115399189,-0.009500071451053074,1.99438364298701,0.7597632171965453,-0.12501430286910303,1,0,1
842,-0.41730706239031,-1.0140968873159553,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,1,0,1
679,0.803267115399189,1.0597881890065257,0.3486869415553448,6.955214582555809,0.29535856223563106,0,0,1
164,0.803267115399189,-0.9372863289336412,-0.4741614091604879,-0.4793270558753074,-0.4545962944333033,1,0,1
249,-1.637881240179809,0.598924838712641,0.3486869415553448,0.7597632171965453,0.40625479631415323,1,0,1
571,-0.41730706239031,2.5191887982704944,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,1,0,1
788,0.803267115399189,-1.6285813543744683,2.8172319937028427,0.7597632171965453,-0.053263800034138324,1,1,0
75,0.803267115399189,0.2148720468010705,-0.4741614091604879,-0.4793270558753074,0.483561682565772,1,0,1
114,0.803267115399189,-0.7068546537866989,0.3486869415553448,-0.4793270558753074,-0.43179609774477407,0,0,1
636,-0.41730706239031,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,0,0,1
502,0.803267115399189,-0.6300440954043848,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,0,1,0
105,0.803267115399189,0.598924838712641,1.1715352922711775,-0.4793270558753074,-0.4690609353432304,1,0,1
115,0.803267115399189,-0.9372863289336412,-0.4741614091604879,-0.4793270558753074,-0.3409228493000752,0,0,0
369,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,0,1,0
93,-1.637881240179809,1.2902198641534681,0.3486869415553448,-0.4793270558753074,0.5753351710345598,1,0,1
498,0.803267115399189,-0.024950955413610216,-0.4741614091604879,-0.4793270558753074,-0.32833714072800707,1,0,1
90,0.803267115399189,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
337,-1.637881240179809,-0.015559628345871839,0.3486869415553448,-0.4793270558753074,0.6817360889143629,1,0,1
880,-1.637881240179809,2.058325447976609,-0.4741614091604879,0.7597632171965453,1.006495225970426,0,0,0
818,-0.41730706239031,0.1380614884187564,0.3486869415553448,0.7597632171965453,0.10127152017941815,1,0,0
829,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,1,1,0
544,-0.41730706239031,0.2148720468010705,0.3486869415553448,-0.4793270558753074,-0.11455465134738893,1,0,1
549,0.803267115399189,0.2916826051833846,0.3486869415553448,0.7597632171965453,-0.221936222848204,1,0,1
95,0.803267115399189,2.2887571231235517,-0.4741614091604879,-0.4793270558753074,-0.48229975922689255,1,0,1
12,-1.637881240179809,2.2119465647412375,-0.4741614091604879,-0.4793270558753074,-0.1037674615162568,0,0,1
432,0.803267115399189,-0.023460521238554036,0.3486869415553448,-0.4793270558753074,-0.3087240683077668,0,0,1
44,-0.41730706239031,-2.0126341462860386,0.3486869415553448,1.998853490268398,0.1910013265020171,0,0,0
43,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,0
330,-1.637881240179809,-1.0140968873159553,-0.4741614091604879,0.7597632171965453,0.5126557141939562,0,0,0
168,0.803267115399189,1.213409305771154,0.3486869415553448,4.477034036412103,-0.07728981374893258,0,0,1
780,-1.637881240179809,1.0597881890065257,-0.4741614091604879,0.7597632171965453,3.5204831583388776,0,0,1
538,-1.637881240179809,0.061250930036442275,-0.4741614091604879,-0.4793270558753074,1.4628266980504285,0,0,0
736,0.803267115399189,-0.05396490753702889,-0.4741614091604879,-0.4793270558753074,-0.3087240683077668,1,0,1
500,0.803267115399189,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,-0.47159494429992543,1,0,1
179,-0.41730706239031,0.061250930036442275,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
584,-1.637881240179809,0.5221142803303269,-0.4741614091604879,-0.4793270558753074,0.1624799965885038,1,0,0
785,0.803267115399189,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.48622237371094057,1,0,1
594,0.803267115399189,-0.03590564660027483,-0.4741614091604879,1.998853490268398,-0.47249322301677243,0,1,0
178,-1.637881240179809,1.5974620976827245,-0.4741614091604879,-0.4793270558753074,-0.06135419240748743,0,0,0
645,0.803267115399189,-2.1854579026462457,1.1715352922711775,0.7597632171965453,-0.24678010168292225,0,0,0
711,-1.637881240179809,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,0.34643492543242055,0,0,0
616,-0.41730706239031,-0.3996124202574424,0.3486869415553448,1.998853490268398,0.6503551730419787,0,0,1
384,-1.637881240179809,0.4453037219480128,0.3486869415553448,-0.4793270558753074,0.3953852315788561,0,0,1
258,-1.637881240179809,0.061250930036442275,-0.4741614091604879,-0.4793270558753074,1.0720362300771429,0,0,1
735,-0.41730706239031,-0.4764229786397565,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
336,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
552,-0.41730706239031,-0.16918074511050007,-0.4741614091604879,-0.4793270558753074,-0.11455465134738893,1,0,1
16,-0.41730706239031,1.9815148895942951,-0.4741614091604879,-0.4793270558753074,-0.31068537554979087,0,0,1
4,-1.637881240179809,0.4453037219480128,0.3486869415553448,-0.4793270558753074,0.4169596112411203,0,0,1
412,0.803267115399189,-0.0372346667541728,-0.4741614091604879,-0.4793270558753074,-0.4899821996939006,1,1,0
257,-1.637881240179809,0.07058587520750545,-0.4741614091604879,-0.4793270558753074,0.9288608014093894,0,0,0
452,0.803267115399189,-0.0176974594138633,0.3486869415553448,-0.4793270558753074,-0.23288620118042408,1,0,1
474,-0.41730706239031,-0.4764229786397565,-0.4741614091604879,-0.4793270558753074,-0.3539969233754072,0,0,0
698,0.803267115399189,-0.03593053685099827,-0.4741614091604879,-0.4793270558753074,-0.47282076132619044,0,1,0
394,-1.637881240179809,-0.4764229786397565,0.3486869415553448,-0.4793270558753074,1.597176244129074,0,0,0
223,0.803267115399189,1.6742726560650387,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
507,-0.41730706239031,0.2916826051833846,-0.4741614091604879,1.998853490268398,-0.11455465134738893,0,0,1
568,0.803267115399189,-0.015559628345871839,-0.4741614091604879,4.477034036412103,-0.21114903301707189,0,0,1
421,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,0
325,0.803267115399189,0.056203185418211156,6.108625396566173,1.998853490268398,0.7395946525540714,1,0,1
531,-0.41730706239031,-2.089444704668353,0.3486869415553448,0.7597632171965453,-0.11455465134738893,0,0,1
10,-0.41730706239031,-1.1677180040805835,0.3486869415553448,-0.4793270558753074,-0.03471375613907518,0,0,0
250,-0.41730706239031,1.904704331211981,0.3486869415553448,-0.4793270558753074,-0.11455465134738893,1,0,1
23,0.803267115399189,-1.0909074456982695,-0.4741614091604879,-0.4793270558753074,-0.4670172531970414,0,1,0
357,-1.637881240179809,-0.5532335370220707,-0.4741614091604879,0.7597632171965453,0.45422444883957663,0,0,1
222,-0.41730706239031,-0.16918074511050007,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
602,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
767,-1.637881240179809,0.011564681875271552,-0.4741614091604879,-0.4793270558753074,0.15218313356787772,1,0,0
875,-0.41730706239031,-0.09237018672818595,0.3486869415553448,-0.4793270558753074,-0.1537807961878693,0,0,0
529,0.803267115399189,0.7525459554772693,-0.4741614091604879,-0.4793270558753074,-0.4690609353432304,1,0,1
341,-0.41730706239031,-2.089444704668353,0.3486869415553448,0.7597632171965453,-0.11455465134738893,1,0,1
744,0.803267115399189,-0.3996124202574424,0.3486869415553448,-0.4793270558753074,-0.3087240683077668,1,0,1
520,0.803267115399189,0.2148720468010705,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
204,0.803267115399189,1.251814584962311,-0.4741614091604879,-0.4793270558753074,-0.4827900860373986,1,0,0
238,-0.41730706239031,-1.6285813543744683,-0.4741614091604879,1.998853490268398,-0.10965138324232887,0,0,1
94,0.803267115399189,-0.24599130349281417,0.3486869415553448,1.998853490268398,-0.22095556922719198,1,0,1
731,-1.637881240179809,-0.015559628345871839,-0.4741614091604879,-0.4793270558753074,3.5204831583388776,0,0,1
441,-0.41730706239031,1.213409305771154,0.3486869415553448,0.7597632171965453,-0.10965138324232887,0,0,1
560,0.803267115399189,0.5221142803303269,0.3486869415553448,-0.4793270558753074,-0.2832270741614546,0,0,1
285,-1.637881240179809,-0.008705222905495354,-0.4741614091604879,-0.4793270558753074,-0.11455465134738893,1,0,1
185,0.803267115399189,-1.9358235879037247,-0.4741614091604879,1.998853490268398,-0.19251661421784372,0,0,1
792,-0.41730706239031,-1.0140968873159553,-0.4741614091604879,-0.4793270558753074,-0.11455465134738893,1,0,1
488,-1.637881240179809,2.2119465647412375,-0.4741614091604879,-0.4793270558753074,-0.041986283392500226,1,0,0
154,0.803267115399189,0.8677617930507404,-0.4741614091604879,1.998853490268398,-0.3401049841801511,1,0,1
76,0.803267115399189,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.4744545302587964,1,0,1
657,0.803267115399189,-0.03568834129755172,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
632,0.803267115399189,1.6742726560650387,-0.4741614091604879,-0.4793270558753074,-0.4861399988067756,1,0,1
278,-0.41730706239031,-0.04745651145696208,-0.4741614091604879,-0.4793270558753074,-0.6244945342736339,1,0,1
69,0.803267115399189,-0.9372863289336412,2.8172319937028427,1.998853490268398,-0.4690609353432304,0,0,1
826,0.803267115399189,-0.0370979939403201,-0.4741614091604879,-0.4793270558753074,-0.4881836809529646,1,1,0
189,0.803267115399189,0.8293565138595834,0.3486869415553448,0.7597632171965453,-0.32049191175991093,1,1,0
272,0.803267115399189,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.6244945342736339,1,0,1
663,-1.637881240179809,1.367030422535782,-0.4741614091604879,-0.4793270558753074,-0.12264504372073803,1,0,1
712,-1.637881240179809,-0.007885484109214469,-0.4741614091604879,-0.4793270558753074,-0.1037674615162568,1,0,1
237,-0.41730706239031,1.13659874738884,0.3486869415553448,-0.4793270558753074,-0.11455465134738893,1,0,1
89,-1.637881240179809,-0.4764229786397565,1.99438364298701,1.998853490268398,4.533743512249536,0,0,1
758,-0.41730706239031,-0.8604757705513271,-0.4741614091604879,-0.4793270558753074,-0.3989442014408717,1,0,1
118,-0.41730706239031,-0.015559628345871839,0.3486869415553448,-0.4793270558753074,-0.21262001344858988,1,0,1
126,0.803267115399189,-1.3213391208452117,0.3486869415553448,-0.4793270558753074,-0.4040102580470198,1,0,0
732,0.803267115399189,-1.3981496792275259,-0.4741614091604879,-0.4793270558753074,-0.25601393617837126,1,0,0
290,0.803267115399189,-0.5532335370220707,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,0,1,0
239,-0.41730706239031,-0.783665212169013,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,1,0,1
1,0.803267115399189,-0.5532335370220707,0.3486869415553448,-0.4793270558753074,-0.48229975922689255,1,0,1
882,0.803267115399189,0.2916826051833846,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
468,-1.637881240179809,2.058325447976609,-0.4741614091604879,-0.4793270558753074,-0.1037674615162568,1,0,1
828,-0.41730706239031,-2.166255263050667,-0.4741614091604879,1.998853490268398,0.10127152017941815,1,0,0
396,0.803267115399189,-0.5532335370220707,-0.4741614091604879,-0.4793270558753074,-0.47159494429992543,1,0,1
532,0.803267115399189,-0.03668186471864425,-0.4741614091604879,-0.4793270558753074,-0.4827077111332336,1,0,0
127,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,1,1,0
279,0.803267115399189,-1.7053919127567823,2.8172319937028427,0.7597632171965453,-0.053263800034138324,1,1,0
692,0.803267115399189,-1.9358235879037247,-0.4741614091604879,0.7597632171965453,-0.3613518255329973,0,0,0
117,0.803267115399189,3.172078544520164,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,1,1,0
229,-0.41730706239031,-0.8604757705513271,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
623,0.803267115399189,-0.7068546537866989,0.3486869415553448,0.7597632171965453,-0.3157514321559389,1,0,0
656,-0.41730706239031,-0.3996124202574424,1.1715352922711775,-0.4793270558753074,0.8170662886140203,1,0,1
599,0.803267115399189,-0.03668812454217966,-0.4741614091604879,-0.4793270558753074,-0.4827900860373986,1,0,0
517,-0.41730706239031,0.3684931635656987,-0.4741614091604879,-0.4793270558753074,-0.4185572738611119,0,0,1
275,0.803267115399189,-0.03590564660027483,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,0,1,0
319,-1.637881240179809,0.1380614884187564,-0.4741614091604879,1.998853490268398,2.6090479925123797,0,0,1
607,0.803267115399189,0.061250930036442275,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,1,0,1
145,-0.41730706239031,-0.8604757705513271,-0.4741614091604879,-0.4793270558753074,-0.3989442014408717,1,0,1
635,0.803267115399189,-1.551770795992154,1.99438364298701,1.998853490268398,-0.07728981374893258,0,0,1
559,-1.637881240179809,0.7525459554772693,0.3486869415553448,0.7597632171965453,0.9376866839984975,0,0,1
810,-1.637881240179809,0.2916826051833846,0.3486869415553448,-0.4793270558753074,0.4169596112411203,0,0,1
746,-1.637881240179809,3.133673265329007,0.3486869415553448,0.7597632171965453,0.7680336075634198,1,0,1
370,-1.637881240179809,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,0.7346913844490114,0,0,0
269,-1.637881240179809,2.2119465647412375,-0.4741614091604879,0.7597632171965453,2.3853765920174768,0,0,1
624,0.803267115399189,-0.6300440954043848,-0.4741614091604879,-0.4793270558753074,-0.47044954087058344,1,0,1
308,-1.637881240179809,-0.9372863289336412,0.3486869415553448,-0.4793270558753074,1.5113690522905232,0,0,0
424,0.803267115399189,-0.09237018672818595,0.3486869415553448,0.7597632171965453,-0.3420662914221751,0,0,1
311,-1.637881240179809,-0.3996124202574424,-0.4741614091604879,-0.4793270558753074,1.006495225970426,0,0,0
355,0.803267115399189,-0.03668812454217966,-0.4741614091604879,-0.4793270558753074,-0.4827900860373986,1,0,0
47,0.803267115399189,-0.024354781743587853,0.3486869415553448,-0.4793270558753074,-0.32049191175991093,1,1,0
350,0.803267115399189,0.9829776306242116,-0.4741614091604879,-0.4793270558753074,-0.4545962944333033,1,0,1
372,0.803267115399189,-0.8604757705513271,0.3486869415553448,-0.4793270558753074,-0.4970919384462377,1,0,1
480,0.803267115399189,-2.089444704668353,-0.4741614091604879,0.7597632171965453,-0.3834989069099326,0,0,1
577,-0.41730706239031,0.3684931635656987,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,0,0,1
262,0.803267115399189,-2.0126341462860386,2.8172319937028427,1.998853490268398,-0.008889223683344903,1,0,1
196,-1.637881240179809,2.2119465647412375,-0.4741614091604879,-0.4793270558753074,2.2492285271978956,0,0,0
891,0.803267115399189,0.2148720468010705,-0.4741614091604879,-0.4793270558753074,-0.47249322301677243,1,1,0
745,0.803267115399189,0.1380614884187564,-0.4741614091604879,-0.4793270558753074,-0.4690609353432304,1,0,1
108,0.803267115399189,-0.0358683857458985,-0.4741614091604879,-0.4793270558753074,-0.4720028962062664,1,0,1
867,-0.41730706239031,-0.16918074511050007,0.3486869415553448,-0.4793270558753074,-0.35269069275221926,0,0,0
60,0.803267115399189,-1.3981496792275259,3.640080344418675,1.998853490268398,0.29535856223563106,1,0,1
659,-0.41730706239031,-0.4764229786397565,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
264,-1.637881240179809,0.8293565138595834,-0.4741614091604879,-0.4793270558753074,-0.6244945342736339,1,0,1
569,0.803267115399189,-0.03668186471864425,-0.4741614091604879,-0.4793270558753074,-0.4827077111332336,1,0,0
101,0.803267115399189,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,-0.4696336370579014,0,0,1
444,-0.41730706239031,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,0,0,1
491,0.803267115399189,-0.0176974594138633,0.3486869415553448,-0.4793270558753074,-0.23288620118042408,1,0,1
688,0.803267115399189,-0.783665212169013,-0.4741614091604879,-0.4793270558753074,-0.42501389730185496,1,0,1
800,0.803267115399189,0.061250930036442275,0.3486869415553448,0.7597632171965453,-0.1508388353248333,0,0,1
641,0.803267115399189,-0.7068546537866989,-0.4741614091604879,-0.4793270558753074,-0.47044954087058344,1,0,1
170,0.803267115399189,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,0.483561682565772,1,0,1
180,0.803267115399189,0.5221142803303269,-0.4741614091604879,-0.4793270558753074,-0.6244945342736339,1,0,1
305,0.803267115399189,-0.035458516347758054,-0.4741614091604879,-0.4793270558753074,-0.4666093012907004,1,0,1
342,-1.637881240179809,-0.3996124202574424,1.99438364298701,1.998853490268398,4.533743512249536,0,0,1
58,0.803267115399189,-0.05396490753702889,-0.4741614091604879,-0.4793270558753074,-0.4827077111332336,1,0,0
859,0.803267115399189,-0.3996124202574424,-0.4741614091604879,3.237943763340251,-0.24678010168292225,0,0,0
150,-0.41730706239031,0.9829776306242116,-0.4741614091604879,-0.4793270558753074,-0.3695245928105114,1,0,1
125,-1.637881240179809,1.904704331211981,-0.4741614091604879,0.7597632171965453,0.8913508004056799,1,0,1
704,0.803267115399189,-0.32280186187512827,-0.4741614091604879,-0.4793270558753074,-0.47265601151786046,1,1,0
51,0.803267115399189,-1.7053919127567823,2.8172319937028427,0.7597632171965453,0.1538992774046487,1,0,1
354,0.803267115399189,-0.32280186187512827,0.3486869415553448,-0.4793270558753074,-0.2753818451933585,1,0,1
824,0.803267115399189,-0.16918074511050007,-0.4741614091604879,0.7597632171965453,-0.3798214558311376,0,0,1
143,0.803267115399189,-0.3996124202574424,0.3486869415553448,-0.4793270558753074,-0.31362733641282686,0,0,1
471,0.803267115399189,-0.036650863687803056,-0.4741614091604879,-0.4793270558753074,-0.48229975922689255,1,0,1
400,-0.41730706239031,-0.09237018672818595,-0.4741614091604879,-0.4793270558753074,-0.37638916815759543,0,0,1
576,0.803267115399189,-0.783665212169013,-0.4741614091604879,-0.4793270558753074,-0.3401049841801511,1,0,1
